ID,AGE_HEAD,AGE_SPOUSE,SEX_HEAD,SEX_SPOUSE,EDU_HEAD,EDU_SPOUSE,OCC_HEAD,OCC_SPOUSE,STATE,MARITAL,HOUSEHOLD_SIZE,CHILDREN,SPOUSE_PRESENT,WEIGHT,INCOME,HEAD_LABOR,SPOUSE_LABOR,WEEKS_HEAD,WEEKS_SPOUSE,WEEKS_OUT_HEAD,WEEKS_OUT_SPOUSE,EXP,GAS,FOOD_HOME,FOOD_DELIV,FOOD_OUT,RENT,EDUC_EXP,CHILDCARE,TRIPS,WEALTH,HOUSE_VALUE,MORTGAGE,MORT_PAY,HOME_EQUITY,BUSINESS_VAL,PROPERTY_TAX
8112.999999999997,29.999999999999996,31.999999999999996,1,2,11.999999999999998,11.999999999999998,5239.999999999999,429.99999999999994,50.99999999999999,2,6,4,1,1257.7019999999995,54799.99999999998,4799.999999999999,49999.99999999998,13.999999999999998,51.99999999999999,0,0,36379.999999999985,0,7799.999999999997,2599.9999999999995,4159.999999999998,11759.999999999998,0,0,1999.9999999999993,0,0,0,0,0,0,0
8113.999999999997,27.999999999999996,27.999999999999996,1,2,13.999999999999998,15.999999999999998,4699.999999999999,4999.999999999999,4,1,3,1,1,9366.142999999998,118999.99999999999,62999.99999999998,55999.99999999998,51.99999999999999,51.99999999999999,0,0,67787.99999999999,1199.9999999999998,7799.999999999997,0,2079.9999999999995,0,0,0,2499.9999999999995,46999.999999999985,314999.9999999999,284999.9999999999,19543.999999999993,29999.99999999999,0,1099.9999999999998
8114.999999999997,64.99999999999999,64.99999999999999,1,2,16.999999999999996,12.999999999999998,0,0,8,1,2,0,1,14735.863999999992,105394.99999999996,0,0,0,0,51.99999999999999,51.99999999999999,49299.999999999985,2519.9999999999995,7799.999999999997,0,5199.999999999999,0,0,0,1999.9999999999993,1240999.9999999993,624999.9999999998,309999.99999999994,17799.999999999996,314999.9999999999,0,3499.9999999999986
8115.999999999997,29.999999999999996,0,1,0,8,0,4019.9999999999986,0,27.999999999999996,2,1,0,0,1454.2099999999996,7999.999999999997,7999.999999999997,0,51.99999999999999,0,0,0,6499.999999999998,0,1559.9999999999998,0,0,2999.999999999999,0,0,0,-5399.999999999999,0,0,0,0,0,0
8116.999999999997,20,0,2,0,11.999999999999998,0,4049.9999999999986,0,17.999999999999996,2,1,0,0,1843.6519999999994,32499.99999999999,32499.99999999999,0,51.99999999999999,0,0,0,32175.99999999999,1079.9999999999998,10399.999999999996,0,2599.9999999999995,2399.9999999999995,0,0,0,2499.9999999999995,0,0,0,0,0,0
8117.999999999996,40,28.999999999999996,1,2,11,11,6259.999999999998,5619.999999999997,11.999999999999998,1,6,4,1,2004.8739999999993,91175.99999999996,34175.999999999985,45999.99999999998,51.99999999999999,51.99999999999999,0,0,50159.99999999998,2063.9999999999995,7799.999999999997,0,3639.9999999999995,22799.999999999996,599.9999999999999,0,399.99999999999994,8999.999999999998,0,0,0,0,0,0
8118.999999999997,60.99999999999999,60.99999999999999,1,2,11.999999999999998,11.999999999999998,0,310,42,1,2,0,1,24706.610999999986,102499.99999999996,0,101999.99999999997,0,51.99999999999999,51.99999999999999,0,39743.999999999985,2639.9999999999995,7799.999999999997,0,1799.9999999999998,0,0,0,2899.999999999999,459999.9999999998,199999.99999999994,0,0,199999.99999999994,0,2599.9999999999995
8119.999999999997,62.99999999999999,0,2,0,11.999999999999998,0,0,0,12.999999999999998,2,1,0,0,35633.66199999999,11403.999999999996,0,0,0,0,51.99999999999999,0,11850.829999999996,0,1819.9999999999998,0,719.9999999999999,3403.8299999999995,0,0,0,0,0,0,0,0,0,0
8120.999999999996,32.99999999999999,32.99999999999999,1,2,11.999999999999998,11.999999999999998,8649.999999999998,5109.999999999998,47.99999999999999,2,4,2,1,1257.7019999999995,54749.99999999998,32749.999999999985,21999.999999999993,51.99999999999999,51.99999999999999,0,0,68789.99999999999,479.99999999999994,7799.999999999997,1039.9999999999998,839.9999999999999,16799.999999999996,0,699.9999999999999,399.99999999999994,19149.999999999993,0,0,0,0,0,0
8122.999999999997,49,0,2,0,11.999999999999998,0,3509.9999999999986,0,17.999999999999996,2,1,0,0,17746.252999999997,25199.99999999999,24999.99999999999,0,51.99999999999999,0,0,0,18371.999999999993,959.9999999999999,3119.9999999999995,0,779.9999999999999,4871.999999999999,0,0,199.99999999999997,13999.999999999995,0,0,0,0,0,0
8123.999999999996,60.99999999999999,54.99999999999999,1,2,11.999999999999998,13.999999999999998,9609.999999999998,3499.9999999999986,44.99999999999999,1,3,1,1,1329.5239999999994,104999.99999999996,64999.99999999998,28999.99999999999,51.99999999999999,51.99999999999999,0,0,46321.129999999976,1079.9999999999998,5199.999999999999,0,2599.9999999999995,0,0,0,1199.9999999999998,98999.99999999997,299999.99999999994,213999.99999999997,13199.999999999995,85999.99999999997,0,1599.9999999999998
8124.999999999997,29.999999999999996,27.999999999999996,1,2,11.999999999999998,11.999999999999998,9619.999999999996,4509.999999999999,39,1,5,3,1,4355.325999999998,107449.99999999996,56999.99999999998,30999.99999999999,51.99999999999999,51.99999999999999,0,0,57751.99999999999,2399.9999999999995,5199.999999999999,1559.9999999999998,2599.9999999999995,0,0,2999.999999999999,2999.999999999999,29999.99999999999,117999.99999999999,111999.99999999999,7589.999999999997,5999.999999999998,0,1199.9999999999998
8125.999999999997,64.99999999999999,64.99999999999999,1,2,11.999999999999998,11.999999999999998,9109.999999999998,9129.999999999996,39,1,2,0,1,15043.986999999994,105999.99999999999,39999.999999999985,29999.99999999999,44.99999999999999,51.99999999999999,0,0,39739.999999999985,1919.9999999999993,6239.999999999999,0,1559.9999999999998,0,0,0,2999.999999999999,344999.9999999999,219999.99999999997,0,0,219999.99999999997,0,4999.999999999999
8126.999999999996,42.99999999999999,0,2,0,13.999999999999998,0,4199.999999999999,0,27.999999999999996,2,1,0,0,1378.7619999999997,23199.99999999999,22199.999999999993,0,51.99999999999999,0,0,0,32089.99999999999,0,7279.999999999999,0,0,10199.999999999996,0,0,0,-4999.999999999999,0,0,0,0,0,0
8127.999999999996,21,0,2,0,13.999999999999998,0,4839.999999999999,0,12.999999999999998,2,1,0,0,1244.6879999999999,17049.999999999996,5999.999999999998,0,51.99999999999999,0,0,0,37305.999999999985,1199.9999999999998,5199.999999999999,0,1299.9999999999998,8759.999999999998,4999.999999999999,0,99.99999999999999,6999.999999999997,0,0,0,0,0,0
8129.999999999997,45.99999999999999,0,1,0,11.999999999999998,0,4219.999999999999,0,27.999999999999996,2,3,0,0,6785.192999999999,20587.99999999999,9587.999999999996,0,51.99999999999999,0,0,0,16291.389999999994,0,10399.999999999996,0,0,0,0,0,0,34499.999999999985,2499.9999999999995,0,0,2499.9999999999995,0,28.609999999999996
8130.999999999996,50.99999999999999,0,1,0,15.999999999999998,0,8999.999999999998,0,2,4,1,0,0,5053.895999999999,74999.99999999997,74999.99999999997,0,51.99999999999999,0,0,0,48295.53999999998,1199.9999999999998,5199.999999999999,0,10399.999999999996,14399.999999999995,0,0,2999.999999999999,18999.999999999993,0,0,0,0,0,0
8131.999999999997,37.99999999999999,0,2,0,10,0,4219.999999999999,0,50.99999999999999,2,4,3,0,1272.9499999999998,7299.999999999997,7299.999999999997,0,51.99999999999999,0,0,0,31671.909999999996,2399.9999999999995,0,0,479.99999999999994,13199.999999999995,0,0,0,0,0,0,0,0,0,0
8132.999999999997,28.999999999999996,24.999999999999996,1,2,16.999999999999996,16.999999999999996,419.99999999999994,3799.9999999999986,1,1,2,0,1,9132.216999999999,65237.99999999997,41999.999999999985,21999.999999999993,51.99999999999999,51.99999999999999,0,0,20228.369999999988,359.99999999999994,2599.9999999999995,0,779.9999999999999,7214.369999999997,0,0,1499.9999999999995,71999.99999999999,0,0,0,0,0,0
8133.999999999996,27.999999999999996,0,2,0,11.999999999999998,0,4719.999999999999,0,23.999999999999996,2,3,2,0,1323.3359999999996,11251.999999999996,1999.9999999999993,0,16.999999999999996,0,25.999999999999996,0,21554.999999999993,0,7799.999999999997,0,2599.9999999999995,6599.999999999997,175,0,0,0,0,0,0,0,0,0
8134.999999999997,40,37.99999999999999,1,2,11.999999999999998,11.999999999999998,9129.999999999996,5159.999999999998,25.999999999999996,1,5,3,1,11174.138999999994,120999.99999999996,88999.99999999997,21999.999999999993,51.99999999999999,51.99999999999999,0,0,74351.99999999999,5999.999999999998,10399.999999999996,0,2399.9999999999995,0,0,0,1999.9999999999993,97999.99999999997,89999.99999999997,91999.99999999996,3899.9999999999986,-1999.9999999999993,0,999.9999999999997
8135.999999999997,31.999999999999996,0,1,0,12.999999999999998,0,4019.9999999999986,0,12.999999999999998,2,1,0,0,1401.7019999999993,15999.999999999995,15999.999999999995,0,51.99999999999999,0,0,0,19829.999999999993,1199.9999999999998,3639.9999999999995,0,1559.9999999999998,7499.999999999997,0,0,0,-8799.999999999998,0,0,0,0,0,0
8136.999999999996,34.99999999999999,33.99999999999999,1,2,12.999999999999998,13.999999999999998,4499.999999999999,4599.999999999998,27.999999999999996,2,2,0,1,1488.6469999999995,74299.99999999999,44999.999999999985,24999.99999999999,25.999999999999996,51.99999999999999,1,0,36699.999999999985,0,4159.999999999998,0,3119.9999999999995,7799.999999999997,0,0,0,0,0,0,0,0,0,0
8138.999999999997,49.99999999999999,0,1,0,13.999999999999998,0,6539.999999999998,0,47.99999999999999,5,1,0,0,44805.82999999999,27999.99999999999,27999.99999999999,0,51.99999999999999,0,0,0,55495.99999999999,4799.999999999999,8319.999999999998,0,14559.999999999995,13199.999999999995,0,0,1999.9999999999993,-15299.999999999995,0,0,0,0,0,0
8139.999999999996,44,0,2,0,14.999999999999998,0,349.99999999999994,0,1,4,4,0,0,12121.086999999994,94829.99999999997,67829.99999999999,0,51.99999999999999,0,0,0,94771.99999999996,5999.999999999998,15599.999999999995,0,15599.999999999995,0,4499.999999999999,0,2999.999999999999,54999.99999999998,119999.99999999996,99999.99999999997,6730.779999999999,19999.999999999993,0,1373.2199999999998
8140.999999999996,36.99999999999999,35.99999999999999,1,2,13.999999999999998,14.999999999999998,6319.999999999997,429.99999999999994,49,1,5,3,1,11710.179999999997,71899.99999999997,51799.99999999998,19999.999999999993,51.99999999999999,51.99999999999999,0,0,71995.99999999999,5999.999999999998,959.9999999999999,0,3599.9999999999995,0,0,0,2999.999999999999,265999.99999999994,399999.9999999999,237999.9999999999,16215.999999999993,161999.99999999997,0,2899.999999999999
8141.999999999997,35.99999999999999,0,1,0,13.999999999999998,0,4009.9999999999986,0,36.99999999999999,5,3,2,0,1282.0209999999997,31624.99999999999,7999.999999999997,0,29.999999999999996,0,1,0,46697.99999999998,1199.9999999999998,11439.999999999998,0,1559.9999999999998,0,549.9999999999999,0,1599.9999999999998,194199.99999999994,155999.99999999997,129999.99999999996,9838.959999999995,25999.999999999993,29999.99999999999,1399.9999999999995
8142.999999999996,30.999999999999996,29.999999999999996,1,2,16.999999999999996,16.999999999999996,2329.999999999999,3229.999999999999,33.99999999999999,1,3,1,1,7687.714999999997,162799.99999999997,84999.99999999997,74999.99999999997,51.99999999999999,51.99999999999999,0,0,72799.99999999999,1919.9999999999993,10399.999999999996,0,1199.9999999999998,0,0,11999.999999999995,999.9999999999997,334999.9999999999,414999.99999999977,237999.9999999999,17099.999999999996,176999.99999999997,0,9999.999999999996
8143.999999999996,69.99999999999999,51.99999999999999,1,2,15.999999999999998,11.999999999999998,4199.999999999999,4229.999999999999,23.999999999999996,1,5,0,1,16188.541999999994,167396.99999999994,19999.999999999993,19999.999999999993,51.99999999999999,51.99999999999999,0,0,80146.12999999998,4199.999999999999,7799.999999999997,0,299.99999999999994,0,0,0,0,-250999.9999999999,299999.99999999994,319999.99999999994,31135.72999999999,-19999.999999999993,0,3433.0399999999986
8144.999999999997,35.99999999999999,0,1,0,11.999999999999998,0,5539.999999999999,0,25.999999999999996,2,1,0,0,1333.3269999999995,33399.999999999985,32999.999999999985,0,51.99999999999999,0,0,0,32245.99999999999,5999.999999999998,4159.999999999998,0,3639.9999999999995,4199.999999999999,0,0,0,26749.99999999999,0,0,0,0,0,0
8145.999999999997,22.999999999999996,0,1,0,11.999999999999998,0,4249.999999999999,0,44.99999999999999,2,2,1,0,1312.0799999999997,8649.999999999998,8149.999999999997,0,32.99999999999999,0,0,0,25070.639999999992,2399.9999999999995,5199.999999999999,0,2599.9999999999995,7690.639999999998,0,0,0,14999.999999999995,0,0,0,0,0,0
8146.999999999996,29.999999999999996,26.999999999999996,1,2,11.999999999999998,11.999999999999998,4249.999999999999,0,50.99999999999999,4,4,2,1,7581.029999999999,14391.999999999993,6999.999999999997,0,51.99999999999999,0,0,51.99999999999999,12054.999999999993,0,0,0,0,8999.999999999998,0,0,0,0,0,0,0,0,0,0
8147.999999999996,55.99999999999999,0,2,0,15.999999999999998,0,5699.999999999999,0,47,4,2,0,0,30398.949999999986,32957.999999999985,28957.999999999985,0,51.99999999999999,0,0,0,25625.999999999985,959.9999999999999,1559.9999999999998,0,7279.999999999999,7019.999999999997,409.99999999999994,0,499.99999999999994,-35933.999999999985,0,0,0,0,0,0
8148.999999999997,31.999999999999996,0,2,0,11.999999999999998,0,5164.999999999998,0,25.999999999999996,2,2,1,0,3094.217999999999,41499.99999999998,39999.999999999985,0,51.99999999999999,0,0,0,27129.99999999999,0,6499.999999999998,0,2079.9999999999995,10199.999999999996,0,3199.9999999999995,599.9999999999999,-49.99999999999999,0,0,0,0,0,0
8149.999999999997,22,0,2,0,12.999999999999998,0,429.99999999999994,0,50.99999999999999,2,1,0,0,2929.918999999999,6999.999999999997,1999.9999999999993,0,4,0,0,0,18255.999999999993,599.9999999999999,1299.9999999999998,0,0,7799.999999999997,0,0,1999.9999999999993,10999.999999999996,0,0,0,0,0,0
8150.999999999997,56.99999999999999,0,2,0,11.999999999999998,0,5219.999999999998,0,47.99999999999999,4,1,0,0,55380.02899999998,49999.99999999998,45999.99999999998,0,51.99999999999999,0,0,0,32623.99999999999,2399.9999999999995,3639.9999999999995,0,2079.9999999999995,0,0,0,1999.9999999999993,7291899.999999997,149999.99999999997,86999.99999999996,6443.999999999998,62999.99999999998,0,3399.9999999999986
8152.999999999999,40,0,2,0,9,0,3929.9999999999986,0,6,2,2,0,0,1266.0969999999998,10871.999999999995,0,0,0,0,51.99999999999999,0,25707.999999999985,0,5199.999999999999,0,1039.9999999999998,14999.999999999995,0,0,0,0,0,0,0,0,0,0
8153.999999999997,35.99999999999999,34.99999999999999,1,2,11.999999999999998,13.999999999999998,8999.999999999998,0,6,1,4,2,1,12393.714999999993,53999.99999999998,53999.99999999998,0,51.99999999999999,0,0,51.99999999999999,43619.99999999997,2399.9999999999995,6239.999999999999,0,2599.9999999999995,5999.999999999998,1199.9999999999998,0,0,-13999.999999999995,0,0,0,0,0,0
8154.999999999999,59.99999999999999,0,1,0,11.999999999999998,0,9149.999999999998,0,39,4,1,0,0,4402.315999999999,22999.99999999999,22999.99999999999,0,51.99999999999999,0,0,0,50827.99999999998,2399.9999999999995,5199.999999999999,0,2079.9999999999995,5999.999999999998,0,0,0,15049.999999999993,0,0,0,0,0,0
8155.999999999999,28.999999999999996,27.999999999999996,1,2,16.999999999999996,16.999999999999996,339.99999999999994,709.9999999999999,8,1,2,0,1,9624.073999999997,215099.9999999999,54999.99999999998,159999.99999999997,51.99999999999999,51.99999999999999,0,0,82829.99999999997,2399.9999999999995,4159.999999999998,0,4159.999999999998,0,0,0,2499.9999999999995,474999.9999999998,699999.9999999998,519999.9999999998,28799.99999999999,179999.99999999994,0,3099.9999999999995
8156.999999999997,65.99999999999999,65.99999999999999,1,2,15.999999999999998,16.999999999999996,1549.9999999999998,3159.9999999999995,42,1,2,0,1,23975.85699999999,84499.99999999999,9999.999999999996,24999.99999999999,4,25.999999999999996,47.99999999999999,25.999999999999996,78069.99999999997,2399.9999999999995,10399.999999999996,0,10399.999999999996,0,0,0,9999.999999999996,1499999.9999999993,249999.9999999999,0,0,249999.9999999999,0,4999.999999999999
8157.999999999997,33.99999999999999,0,2,0,13.999999999999998,0,4609.999999999998,0,39,2,4,3,0,10367.104999999996,24999.99999999999,15999.999999999995,0,51.99999999999999,0,0,0,17787.999999999996,959.9999999999999,1299.9999999999998,0,1039.9999999999998,3167.9999999999995,0,0,99.99999999999999,-53599.99999999998,0,0,0,0,0,0
8158.999999999999,73.99999999999999,64.99999999999999,1,2,15.999999999999998,13.999999999999998,0,2859.999999999999,6,1,2,0,1,53116.65899999998,57537.99999999998,0,0,0,51.99999999999999,51.99999999999999,0,36968.999999999985,3407.9999999999986,3639.9999999999995,0,2999.999999999999,0,0,0,2499.9999999999995,1976999.999999999,249999.9999999999,67999.99999999997,9275.999999999998,181999.99999999994,0,1823.9999999999998
8159.999999999997,61.99999999999999,60.99999999999999,1,2,11.999999999999998,11.999999999999998,0,4509.999999999999,12.999999999999998,1,3,1,1,1364.8959999999997,41199.99999999998,0,0,0,51.99999999999999,0,0,31542.99999999999,2399.9999999999995,5199.999999999999,0,2599.9999999999995,0,0,0,1999.9999999999993,247999.9999999999,174999.99999999997,0,0,174999.99999999997,9999.999999999996,1799.9999999999998
8160.999999999997,27.999999999999996,0,2,0,16.999999999999996,0,1049.9999999999998,0,12.999999999999998,2,1,0,0,4011.6379999999986,13999.999999999995,13999.999999999995,0,51.99999999999999,0,0,0,15115.999999999993,0,5199.999999999999,0,0,5399.999999999999,0,0,99.99999999999999,-69999.99999999997,0,0,0,0,0,0
8161.999999999999,23.999999999999996,28.999999999999996,1,2,12.999999999999998,11.999999999999998,4759.999999999999,4699.999999999999,11.999999999999998,2,3,0,1,25147.53199999999,76649.99999999996,3149.999999999999,16499.999999999996,51.99999999999999,51.99999999999999,0,0,35441.999999999985,959.9999999999999,6499.999999999998,0,1559.9999999999998,13139.999999999995,0,0,199.99999999999997,6848.999999999999,0,0,0,0,1249.9999999999998,0
8162.999999999997,57.99999999999999,0,2,0,10,0,5399.999999999999,0,27.999999999999996,4,1,0,0,1260.2519999999997,15999.999999999995,15999.999999999995,0,51.99999999999999,0,0,0,13237.999999999995,1439.9999999999995,359.99999999999994,0,0,6539.999999999998,0,0,0,399.99999999999994,0,0,0,0,0,0
8164.999999999999,32.99999999999999,25.999999999999996,1,2,11.999999999999998,13.999999999999998,429.99999999999994,4509.999999999999,47.99999999999999,4,2,0,1,4250.337999999999,144999.99999999994,124999.99999999996,19999.999999999993,51.99999999999999,51.99999999999999,0,0,76705.68999999997,2399.9999999999995,2599.9999999999995,0,7799.999999999997,0,0,0,0,128999.99999999996,399999.9999999999,249999.9999999999,29999.99999999999,149999.99999999997,0,4577.389999999999
8165.999999999997,30.999999999999996,0,2,0,15.999999999999998,0,2009.9999999999993,0,44.99999999999999,2,3,2,0,1657.7149999999997,34732.99999999999,34732.99999999999,0,51.99999999999999,0,0,0,31423.999999999985,959.9999999999999,7799.999999999997,0,1559.9999999999998,4583.999999999998,0,5499.999999999999,999.9999999999997,9199.999999999996,0,0,0,0,0,0
8166.999999999997,30.999999999999996,0,2,0,15.999999999999998,0,229.99999999999991,0,50.99999999999999,2,1,0,0,2900.3269999999993,49999.99999999998,49999.99999999998,0,51.99999999999999,0,0,0,33369.999999999985,1439.9999999999995,5199.999999999999,0,2079.9999999999995,7199.999999999999,0,0,1999.9999999999993,-21999.999999999993,0,0,0,0,0,0
8167.999999999997,30.999999999999996,27.999999999999996,1,2,15.999999999999998,16.999999999999996,909.9999999999999,3254.999999999999,23.999999999999996,1,2,0,1,1896.7419999999997,113099.99999999996,53999.99999999998,51999.999999999985,51.99999999999999,51.99999999999999,0,0,69759.99999999999,2399.9999999999995,5199.999999999999,0,3599.9999999999995,0,0,0,4999.999999999999,249999.9999999999,349999.9999999999,324999.9999999999,23639.99999999999,24999.99999999999,0,3899.9999999999986
8168.999999999999,26.999999999999996,0,1,0,10,0,7749.999999999997,0,28.999999999999996,2,1,0,0,1284.4899999999998,6999.999999999997,0,0,0,0,0,0,13988.009999999995,0,2599.9999999999995,0,2599.9999999999995,5099.999999999998,0,0,0,0,0,0,0,0,0,0
8170.999999999997,32.99999999999999,29.999999999999996,1,2,16.999999999999996,16.999999999999996,734.9999999999999,2319.9999999999995,6,1,2,0,1,5230.377999999999,241999.9999999999,139999.99999999994,51999.999999999985,51.99999999999999,51.99999999999999,0,0,110979.99999999996,4799.999999999999,7799.999999999997,0,2599.9999999999995,35999.99999999999,6999.999999999997,0,19999.999999999993,-139999.99999999994,0,0,0,0,0,0
8171.999999999999,42,0,2,0,12.999999999999998,0,0,0,23.999999999999996,4,4,1,0,1244.6879999999999,0,0,0,0,0,0,0,29389.999999999985,0,5199.999999999999,0,5199.999999999999,10799.999999999996,0,0,99.99999999999999,0,0,0,0,0,0,0
8172.999999999997,28.999999999999996,0,1,0,13.999999999999998,0,9599.999999999998,0,44.99999999999999,2,1,0,0,3224.9449999999997,28999.99999999999,28499.999999999985,0,51.99999999999999,0,0,0,21850.059999999994,0,2599.9999999999995,1559.9999999999998,2599.9999999999995,8250.059999999998,0,0,1499.9999999999995,-399.99999999999994,0,0,0,0,0,0
8173.999999999997,40,33.99999999999999,1,2,10,14.999999999999998,204.99999999999997,5109.999999999998,36.99999999999999,1,4,2,1,10229.808999999994,120099.99999999994,49999.99999999998,49999.99999999998,51.99999999999999,51.99999999999999,0,0,71379.99999999997,5999.999999999998,7799.999999999997,0,3119.9999999999995,0,3999.9999999999986,0,3999.9999999999986,747999.9999999998,299999.99999999994,189999.99999999994,11766.959999999995,109999.99999999999,999999.9999999995,3433.0399999999986
8174.999999999999,62.99999999999999,62.99999999999999,1,2,11.999999999999998,11.999999999999998,139.99999999999997,4599.999999999998,44.99999999999999,1,2,0,1,1462.1779999999997,58599.99999999997,33999.999999999985,599.9999999999999,51.99999999999999,4,0,47.99999999999999,31615.99999999999,959.9999999999999,6239.999999999999,0,1559.9999999999998,5399.999999999999,0,0,499.99999999999994,1499.9999999999995,0,0,0,0,0,0
8175.999999999997,40.99999999999999,40.99999999999999,1,2,16.999999999999996,16.999999999999996,2319.9999999999995,3229.999999999999,44.99999999999999,1,4,2,1,1289.9259999999995,105099.99999999996,63999.99999999998,0,51.99999999999999,51.99999999999999,0,0,82583.99999999997,3839.9999999999986,5199.999999999999,0,2399.9999999999995,0,15599.999999999995,1599.9999999999998,2499.9999999999995,-2999.999999999999,209999.9999999999,139999.99999999994,10484.139999999996,69999.99999999997,0,1299.9999999999998
8176.999999999997,64.99999999999999,0,2,0,11.999999999999998,0,0,0,36.99999999999999,3,4,1,0,6144.995999999997,16899.999999999996,0,0,0,0,51.99999999999999,0,39059.999999999985,1679.9999999999998,2079.9999999999995,0,0,0,1999.9999999999993,0,0,9079.999999999998,97999.99999999997,88999.99999999997,9790.999999999996,999.9999999999997,0,1399.9999999999995
8177.999999999997,22,24.999999999999996,1,2,11,11.999999999999998,5619.999999999997,4029.9999999999995,12.999999999999998,2,7,5,1,1244.6879999999999,19999.999999999993,4999.999999999999,14999.999999999995,29.999999999999996,51.99999999999999,16.999999999999996,0,44670.49999999998,5039.999999999999,3119.9999999999995,0,2599.9999999999995,8819.999999999998,0,7144.499999999997,0,6999.999999999997,0,0,0,0,0,0
8179.999999999997,52.99999999999999,55.99999999999999,1,2,12.999999999999998,11.999999999999998,6199.999999999999,4319.999999999998,6,2,2,0,1,19407.068999999992,145429.99999999994,119999.99999999996,0,51.99999999999999,51.99999999999999,0,0,54959.99999999998,1439.9999999999995,10399.999999999996,0,3119.9999999999995,0,0,0,0,472999.99999999994,699999.9999999998,349999.9999999999,20399.999999999993,349999.9999999999,0,6699.999999999999
8180.999999999997,56.99999999999999,0,2,0,11.999999999999998,0,0,0,42,4,2,0,0,2063.0699999999997,11999.999999999995,0,0,0,0,51.99999999999999,0,24459.99999999999,1199.9999999999998,1199.9999999999998,0,179.99999999999997,0,0,0,0,50099.99999999998,199999.99999999994,61999.99999999998,8899.999999999998,137999.99999999997,0,499.99999999999994
8181.999999999997,42,0,1,0,11.999999999999998,0,4249.999999999999,0,22,2,1,0,0,3895.5659999999984,26004.999999999993,25999.999999999993,0,51.99999999999999,0,0,0,21845.309999999998,1439.9999999999995,3899.9999999999986,0,2079.9999999999995,6525.309999999998,0,0,299.99999999999994,23999.99999999999,0,0,0,0,0,0
8182.999999999997,25.999999999999996,32.99999999999999,1,2,12.999999999999998,16.999999999999996,3399.9999999999986,3254.999999999999,50.99999999999999,1,5,3,1,1255.7389999999996,112999.99999999999,44999.999999999985,66999.99999999999,51.99999999999999,51.99999999999999,0,0,86975.99999999996,1799.9999999999998,12999.999999999996,0,7799.999999999997,0,0,0,8999.999999999998,25999.999999999993,169999.99999999997,109999.99999999999,9899.999999999998,59999.99999999998,0,2299.999999999999
8183.999999999997,57.99999999999999,0,2,0,11,0,0,0,23.999999999999996,2,2,1,0,1723.2499999999998,18959.999999999996,0,0,0,0,51.99999999999999,0,9010.999999999996,239.99999999999997,2079.9999999999995,519.9999999999999,0,3599.9999999999995,0,0,299.99999999999994,3999.9999999999986,0,0,0,0,0,0
8184.999999999999,29.999999999999996,0,2,0,11.999999999999998,0,6099.999999999998,0,52.99999999999999,2,1,0,0,36970.64799999999,20025.99999999999,19999.999999999993,0,51.99999999999999,0,0,0,25267.999999999985,3599.9999999999995,1039.9999999999998,0,0,0,0,0,99.99999999999999,90099.99999999997,189999.99999999994,99999.99999999997,9025.739999999998,89999.99999999997,0,2174.2599999999998
8185.999999999997,18.999999999999996,0,2,0,12.999999999999998,0,4759.999999999999,0,5,2,2,0,0,23541.99899999999,16499.999999999996,14999.999999999995,0,51.99999999999999,0,0,0,20673.999999999993,719.9999999999999,4159.999999999998,0,2079.9999999999995,143.99999999999997,539.9999999999999,0,0,12599.999999999995,0,0,0,0,0,0
8186.999999999997,37.99999999999999,37.99999999999999,1,2,14.999999999999998,11.999999999999998,1106.9999999999998,2299.999999999999,36.99999999999999,1,4,2,1,8445.548999999999,72799.99999999999,65799.99999999999,6999.999999999997,51.99999999999999,51.99999999999999,0,0,54459.99999999999,5399.999999999999,6239.999999999999,0,3119.9999999999995,0,599.9999999999999,0,1499.9999999999995,380999.9999999998,184999.99999999994,14999.999999999995,3099.9999999999995,169999.99999999997,0,1999.9999999999993
8187.999999999996,25.999999999999996,0,1,0,11.999999999999998,0,9619.999999999996,0,1,2,4,2,0,3775.4289999999987,9999.999999999996,9999.999999999996,0,25.999999999999996,0,0,0,25599.99999999999,2399.9999999999995,6499.999999999998,0,1559.9999999999998,7019.999999999997,0,0,0,3999.9999999999986,0,0,0,0,0,0
8188.999999999997,42.99999999999999,0,1,0,16.999999999999996,0,229.99999999999991,0,9,5,1,0,0,3339.9489999999987,49999.99999999998,49999.99999999998,0,51.99999999999999,0,0,0,66221.99999999997,2999.999999999999,3899.9999999999986,0,1299.9999999999998,0,0,0,0,-15999.999999999995,164999.99999999997,149999.99999999997,8399.999999999998,14999.999999999995,0,6999.999999999997
8189.999999999997,26.999999999999996,25.999999999999996,1,2,13.999999999999998,15.999999999999998,4999.999999999999,3254.999999999999,44.99999999999999,1,4,2,1,5856.828999999998,182049.99999999994,121999.99999999996,59999.99999999998,42,47.99999999999999,0,4,87903.99999999997,4799.999999999999,15599.999999999995,0,0,0,0,3499.9999999999986,999.9999999999997,61999.99999999998,359999.9999999999,293999.9999999999,23251.99999999999,65999.99999999997,0,499.99999999999994
8190.999999999996,33.99999999999999,45.99999999999999,1,2,12.999999999999998,13.999999999999998,8139.999999999996,4599.999999999998,47.99999999999999,1,5,3,1,1326.9799999999998,44999.999999999985,19999.999999999993,24999.99999999999,50.99999999999999,51.99999999999999,0,0,29287.99999999999,0,7799.999999999997,0,1199.9999999999998,8819.999999999998,0,0,499.99999999999994,2999.999999999999,0,0,0,0,0,0
